,route stop id,stop number,address id,arrival time,departure time,stop type,unplanned,arrival_driver_id,departure_driver_id,bill_of_lading_id,number of orders,weight of orders,quantity of pieces on orders
14519,118335,6,457,10/09/2018 10:36,10/09/2018 11:26,,False,76.0,76.0,72203,1,173,2
26330,155807,5,31937,06/04/2019 14:59,06/04/2019 20:27,,False,93.0,93.0,85441,1,10680,1
4909,187594,1,6301,01/15/2020 07:58,01/15/2020 08:34,,False,81.0,81.0,96995,3,1664,15
2304,101832,1,29860,06/26/2018 09:59,06/26/2018 10:20,,False,96.0,96.0,66743,1,11600,5
18640,187149,2,73,01/13/2020 09:31,01/13/2020 10:14,,False,81.0,81.0,96854,1,3600,2
27112,128235,2,608,12/14/2018 11:09,12/14/2018 15:00,,False,78.0,78.0,75875,2,18027,30
23035,947,3,73,03/04/2016 11:53,03/04/2016 14:22,,False,,,24692,2,11951,33
23456,115859,1,6273,09/26/2018 07:57,09/26/2018 09:20,,False,88.0,88.0,71394,1,291,1
302,8011,1,701,07/29/2016 12:41,07/29/2016 13:34,,False,,,31217,1,6020,19
27868,33443,2,5629,12/21/2017 13:56,12/21/2017 15:24,,False,,,57453,4,28787,289
13897,34659,1,251,01/18/2018 08:14,01/18/2018 08:39,,False,107.0,107.0,58558,2,3778,2
3732,16288,1,159,01/17/2017 06:00,01/17/2017 06:55,,False,,,39133,1,28600,11
10215,115228,1,259,09/20/2018 14:02,09/20/2018 14:27,,False,107.0,107.0,71136,1,216,2
24072,93691,1,818,05/04/2018 09:27,05/04/2018 09:54,,False,77.0,77.0,64161,1,3847,6
1054,114016,2,33409,09/13/2018 11:43,09/13/2018 12:49,,False,81.0,81.0,70709,1,16122,12
2407,122500,1,230,11/05/2018 06:34,11/05/2018 07:13,,False,102.0,102.0,73559,3,2171,4
27118,38287,4,194,03/20/2018 11:45,03/20/2018 12:27,,False,82.0,82.0,61750,1,0,7
28530,155120,1,175,05/30/2019 12:57,05/30/2019 13:14,,False,102.0,102.0,85185,1,12366,15
14282,91245,5,5232,04/18/2018 15:41,04/18/2018 16:49,,False,83.0,83.0,63273,2,31865,32
25360,142834,1,434,03/15/2019 12:45,03/15/2019 14:02,,False,124.0,124.0,80848,2,13685,82
9919,117518,3,28502,10/03/2018 12:15,10/03/2018 15:03,,False,113.0,113.0,71865,1,6654,8
1469,177504,4,409,11/04/2019 06:51,11/04/2019 07:13,,False,80.0,80.0,93453,1,2499,4
12802,103038,1,207,07/06/2018 12:21,07/06/2018 12:45,,False,106.0,106.0,67227,1,8200,100
12836,102040,1,902,06/27/2018 15:19,06/27/2018 15:53,,False,90.0,90.0,66831,1,31943,9
2117,126051,1,121,11/28/2018 11:12,11/28/2018 11:43,,False,121.0,121.0,74919,2,3380,7
12767,153765,1,91,05/20/2019 08:39,05/20/2019 09:53,,False,126.0,126.0,84651,1,8130,2
19568,93391,2,1792,05/03/2018 11:28,05/03/2018 12:07,,False,77.0,77.0,64076,1,7321,77
12284,175180,1,31646,10/18/2019 10:59,10/18/2019 11:44,,False,85.0,85.0,92595,4,31151,310
12144,96150,3,397,05/22/2018 10:09,05/22/2018 11:09,,False,88.0,88.0,65001,1,1540,2
2674,186347,8,38747,01/07/2020 15:44,01/07/2020 16:00,,False,95.0,95.0,96552,1,599,3
20478,34441,5,125,01/11/2018 14:49,01/11/2018 15:07,,False,75.0,75.0,58333,1,7292,11
11758,113324,1,29850,09/07/2018 08:05,09/07/2018 08:25,,False,118.0,118.0,70445,1,1494,26
26203,36606,1,1397,02/19/2018 15:53,02/19/2018 16:17,,False,97.0,97.0,60259,1,21604,36
15817,36890,2,4,02/23/2018 10:20,02/23/2018 10:28,,False,107.0,107.0,60532,2,3179,17
5286,133456,2,4900,01/29/2019 09:29,01/29/2019 09:43,,False,102.0,102.0,77962,1,1200,1
14336,118295,4,519,10/12/2018 15:55,10/12/2018 17:48,,False,118.0,118.0,72194,1,6210,2
9429,115096,1,100,09/19/2018 12:50,09/19/2018 13:32,,False,84.0,84.0,71074,1,48967,26
21724,38216,2,72,03/17/2018 07:44,03/17/2018 08:08,,False,77.0,77.0,61641,1,1052,9
10481,166350,4,955,08/21/2019 09:06,08/21/2019 09:50,,False,114.0,114.0,89516,3,7332,4
23410,97139,1,32,05/30/2018 08:49,05/30/2018 09:32,,False,107.0,107.0,65293,1,46029,84
27263,151026,1,259,05/01/2019 11:38,05/01/2019 11:56,,False,131.0,131.0,83541,1,169,1
18751,120290,2,408,10/22/2018 09:56,10/22/2018 10:32,,False,76.0,76.0,72922,2,9487,9
23203,94589,1,404,05/11/2018 13:04,05/11/2018 14:14,,False,74.0,74.0,64410,5,47293,95
22437,190678,6,893,01/31/2020 12:28,01/31/2020 12:41,,False,114.0,114.0,98057,1,2506,4
26830,109300,4,880,08/17/2018 10:47,08/17/2018 11:06,,False,113.0,113.0,69369,1,8168,1
24776,123363,3,269,11/09/2018 09:48,11/09/2018 10:01,,False,108.0,108.0,74045,1,1492,7
25440,12188,3,681,10/20/2016 15:03,10/20/2016 15:18,,False,,,34856,2,5838,3
4609,155298,2,37929,05/31/2019 12:13,05/31/2019 12:48,,False,127.0,127.0,85247,2,16901,51
14914,134712,1,33307,02/04/2019 08:25,02/04/2019 08:39,,False,107.0,107.0,78355,1,2110,1
17829,148484,4,2716,04/12/2019 09:01,04/12/2019 10:28,,False,126.0,126.0,82569,1,17513,29
9451,163515,2,210,07/31/2019 13:09,07/31/2019 13:20,,False,107.0,107.0,88397,1,3063,6
25310,102135,3,29860,06/28/2018 14:10,06/28/2018 14:58,,False,106.0,106.0,66826,2,12912,26
13508,113492,1,33032,09/10/2018 07:45,09/10/2018 08:25,,False,107.0,107.0,70507,2,3183,31
925,172661,1,10922,10/03/2019 09:12,10/03/2019 10:25,,False,107.0,107.0,91777,3,42470,33
22431,159277,3,270,06/27/2019 13:40,06/27/2019 14:28,,False,118.0,118.0,86796,2,10620,11
1334,150112,5,517,04/26/2019 05:52,04/26/2019 06:51,,False,78.0,78.0,83195,1,3670,6
2863,152964,1,97,05/15/2019 09:34,05/15/2019 10:23,,False,85.0,85.0,84316,1,46960,57
23470,117618,1,404,10/03/2018 12:47,10/03/2018 13:30,,False,118.0,118.0,71896,2,1021,22
183,161599,2,200,07/17/2019 09:28,07/17/2019 10:09,,False,131.0,131.0,87695,1,6300,4
27080,2693,1,4849,04/12/2016 08:34,04/12/2016 09:03,,False,,,26302,1,497,9
7457,160477,1,660,07/09/2019 06:29,07/09/2019 06:57,,False,98.0,98.0,87258,1,8398,4
325,120016,1,96,10/19/2018 10:07,10/19/2018 11:43,,False,120.0,120.0,72825,2,10225,26
24983,134372,3,5153,02/01/2019 10:21,02/01/2019 13:11,,False,77.0,77.0,78229,1,5960,14
28353,136377,1,82,02/12/2019 12:53,02/12/2019 13:39,,False,121.0,121.0,78867,3,26840,5
4242,178327,7,893,11/08/2019 13:26,11/08/2019 13:58,,False,114.0,114.0,93731,1,8322,96
5630,37655,1,261,03/08/2018 08:47,03/08/2018 10:08,,False,106.0,106.0,61172,1,46953,29
24817,170375,2,3487,09/20/2019 08:34,09/20/2019 09:39,,False,81.0,81.0,91036,1,4292,24
16352,159772,2,394,07/02/2019 09:15,07/02/2019 09:33,,False,114.0,114.0,87011,1,1732,2
25549,126599,3,29542,12/03/2018 08:14,12/03/2018 08:49,,False,121.0,121.0,75197,1,25632,17
14859,125817,2,880,11/27/2018 08:12,11/27/2018 08:29,,False,86.0,86.0,74838,1,8168,1
13194,177780,2,53,11/05/2019 11:02,11/05/2019 15:57,,False,93.0,93.0,93501,3,40435,27
16172,122877,1,217,11/07/2018 07:40,11/07/2018 08:35,,False,116.0,116.0,73888,1,40548,31
17326,95322,2,541,05/16/2018 09:32,05/16/2018 09:55,,False,113.0,113.0,64694,1,1123,22
14543,117543,2,9,10/03/2018 13:45,10/05/2018 14:15,,False,108.0,108.0,71868,1,3520,6
13070,91719,4,293,04/20/2018 14:33,04/20/2018 15:03,,False,114.0,114.0,63397,1,8290,23
1237,141563,2,434,03/11/2019 13:28,03/11/2019 13:52,,False,124.0,124.0,80524,1,802,30
15613,3951,3,249,05/09/2016 11:07,05/09/2016 13:10,,False,,,27548,3,17486,48
1377,106583,1,6327,07/31/2018 12:05,07/31/2018 14:44,,False,112.0,112.0,68452,1,28305,49
26756,144981,2,1101,03/26/2019 08:06,03/26/2019 08:49,,False,77.0,77.0,81450,2,3090,13
19805,190839,3,32,02/01/2020 10:08,02/01/2020 11:03,,False,77.0,77.0,98115,2,2336,10
14271,156060,1,32334,06/06/2019 07:16,06/06/2019 07:52,,False,106.0,106.0,85543,1,1018,33
6412,164278,2,27,08/06/2019 09:46,08/06/2019 11:40,,False,77.0,77.0,88660,2,22695,12
1719,168678,9,269,09/09/2019 13:57,09/09/2019 14:14,,False,113.0,113.0,90421,1,1697,13
28667,37748,1,147,03/09/2018 08:38,03/09/2018 09:12,,False,82.0,82.0,61229,1,10500,42
17847,150629,4,7778,04/29/2019 12:08,04/29/2019 12:38,,False,76.0,76.0,83394,1,7174,4
357,35893,2,5629,02/07/2018 08:13,02/07/2018 08:36,,False,74.0,74.0,59633,4,12275,25
22236,18747,1,17,03/03/2017 13:55,03/06/2017 07:03,,False,,,41605,1,22686,15
30741,114227,1,446,09/14/2018 10:09,09/14/2018 13:31,,False,90.0,90.0,70777,1,10613,16
9872,169414,2,36933,09/13/2019 12:42,09/13/2019 13:49,,False,112.0,112.0,90695,2,14328,1065
17053,174592,1,32,10/15/2019 09:32,10/15/2019 10:05,,False,126.0,126.0,92410,1,47250,30
25448,181662,2,381,12/03/2019 09:46,12/03/2019 10:49,,False,81.0,81.0,94865,4,6263,19
2585,105752,1,100,07/25/2018 10:16,07/25/2018 10:52,,False,76.0,76.0,68168,1,4020,11
10283,144993,3,2716,03/26/2019 13:30,03/26/2019 16:37,,False,127.0,127.0,81458,2,36347,46
25853,150858,3,39001,04/30/2019 13:26,04/30/2019 14:03,,False,116.0,116.0,83480,1,6960,2
3735,168525,2,72,09/06/2019 11:12,09/06/2019 12:54,,False,97.0,97.0,90365,1,3038,6
20608,101266,2,734,06/21/2018 11:38,06/21/2018 12:30,,False,81.0,81.0,66538,5,19268,16
4395,132879,2,33852,01/24/2019 11:12,01/24/2019 12:04,,False,108.0,108.0,77753,1,4924,75
22720,93687,3,237,05/04/2018 09:59,05/04/2018 10:33,,False,76.0,76.0,64160,1,13832,17
18116,183409,2,31637,12/12/2019 11:10,12/12/2019 12:27,,False,112.0,112.0,95472,1,1355,7
7004,148905,3,1622,04/16/2019 13:40,04/16/2019 13:59,,False,103.0,103.0,82723,2,2707,7
10753,134008,1,121,01/30/2019 08:40,01/30/2019 09:37,,False,123.0,123.0,78046,5,5023,16
1454,103667,3,6,07/12/2018 12:49,07/12/2018 13:39,,False,113.0,113.0,67489,2,6140,6
18773,142509,5,179,03/14/2019 13:49,03/14/2019 16:45,,False,80.0,80.0,80716,4,7258,11
13180,183334,1,1571,12/12/2019 11:15,12/12/2019 13:40,,False,77.0,77.0,95426,1,18714,7
13007,1678,3,52,03/22/2016 09:24,03/22/2016 10:09,,False,,,25413,1,913,0
16439,130132,4,299,01/07/2019 11:38,01/07/2019 11:48,,False,107.0,107.0,76692,1,1184,40
448,187620,1,560,01/14/2020 11:38,01/14/2020 16:06,,False,131.0,131.0,97001,6,34531,101
15020,152058,1,7852,05/08/2019 10:40,05/08/2019 12:05,,False,120.0,120.0,83961,1,47860,42
17902,118471,3,32250,10/10/2018 15:40,10/10/2018 17:07,,False,106.0,106.0,72259,1,12547,81
7035,135517,4,2812,02/07/2019 10:19,02/07/2019 10:58,,False,88.0,88.0,78587,1,2860,4
3894,109398,3,31036,08/17/2018 12:57,08/17/2018 13:47,,False,75.0,75.0,69413,1,2930,4
20256,21979,1,32,05/10/2017 10:21,05/10/2017 14:30,,False,,,45259,1,47365,31
23339,133044,2,5057,01/25/2019 09:41,01/25/2019 10:01,,False,98.0,98.0,77850,1,800,1
10196,97817,3,1435,05/31/2018 11:52,05/31/2018 12:29,,False,113.0,113.0,65408,1,422,3
30549,186105,3,1192,01/06/2020 13:50,01/06/2020 14:26,,False,98.0,98.0,96440,4,12064,110
6239,138376,1,145,02/22/2019 10:07,02/22/2019 11:02,,False,114.0,114.0,79553,4,11714,8
28576,181159,2,166,11/26/2019 09:20,11/26/2019 10:47,,False,76.0,76.0,94686,1,14040,11
13752,183633,1,275,12/13/2019 12:59,12/13/2019 13:13,,False,140.0,140.0,95557,1,782,1
26854,145493,7,150,03/28/2019 09:29,03/28/2019 10:00,,False,113.0,113.0,81623,1,5120,5
1871,150887,4,1040,04/30/2019 13:27,04/30/2019 13:37,,False,99.0,99.0,83486,1,340,6
4532,188758,4,38368,01/21/2020 11:22,01/21/2020 13:06,,False,80.0,80.0,97401,2,31975,9
6564,10539,1,270,09/19/2016 10:53,09/19/2016 11:11,,False,,,33376,1,21140,20
9886,143422,1,1490,03/19/2019 09:09,03/19/2019 09:36,,False,107.0,107.0,80990,1,0,79
1187,138316,3,4394,02/22/2019 08:26,02/22/2019 08:39,,False,101.0,101.0,79579,1,1092,3
22360,154549,3,99,05/24/2019 07:22,05/24/2019 08:17,,False,113.0,113.0,84950,1,34125,15
17129,139219,1,174,02/27/2019 08:05,02/27/2019 08:36,,False,114.0,114.0,79749,1,1196,3
21701,153028,1,30762,05/15/2019 08:49,05/15/2019 12:36,,False,90.0,90.0,84341,1,48544,148
1991,131522,2,75,01/16/2019 16:05,01/16/2019 16:38,,False,123.0,123.0,77313,3,5383,11
13617,91966,1,6308,04/24/2018 06:10,04/24/2018 07:35,,False,82.0,82.0,63531,2,3586,16
14248,10747,2,99,09/22/2016 08:57,09/22/2016 09:49,,False,,,33525,1,21806,41
14391,163857,4,1160,08/02/2019 12:35,08/02/2019 13:06,,False,108.0,108.0,88531,1,640,2
3685,162700,4,29860,07/25/2019 10:32,07/25/2019 10:57,,False,124.0,124.0,88109,2,20988,6
29180,185592,1,300,12/31/2019 08:11,12/31/2019 09:52,,False,81.0,81.0,96252,1,0,20
731,33958,1,4,01/03/2018 11:01,01/03/2018 11:25,,False,76.0,76.0,57864,3,48671,21
28357,1652,2,134,03/22/2016 13:31,03/22/2016 13:53,,False,,,25399,3,35003,47
8838,190447,6,356,01/30/2020 13:47,01/30/2020 14:15,,False,114.0,114.0,97984,3,5388,50
20207,175547,2,121,10/21/2019 10:04,10/21/2019 11:03,,False,124.0,124.0,92716,1,28103,32
22655,178411,4,45,11/08/2019 11:07,11/08/2019 11:37,,False,124.0,124.0,93755,1,643,18
19024,127376,1,118,12/07/2018 12:08,12/07/2018 12:57,,False,77.0,77.0,75526,1,3808,200
29712,95602,3,657,05/17/2018 13:37,05/17/2018 14:37,,False,116.0,116.0,64775,1,5088,4
19098,181175,3,394,11/26/2019 08:26,11/26/2019 09:05,,False,76.0,76.0,94686,5,12769,24
7758,132684,1,35557,01/23/2019 08:44,01/23/2019 11:38,,False,78.0,78.0,77687,1,9511,18
9954,181591,1,6301,12/06/2019 07:46,12/06/2019 08:12,,False,81.0,81.0,95098,1,530,1
16269,100620,2,167,06/18/2018 11:37,06/18/2018 11:59,,False,114.0,114.0,66297,1,3594,1
2193,89077,2,221,04/09/2018 06:59,04/09/2018 09:16,,False,78.0,78.0,62716,1,30913,58
4756,148272,1,701,04/11/2019 13:56,04/11/2019 14:43,,False,93.0,93.0,82490,1,10993,15
1175,149522,1,32,04/22/2019 12:45,04/22/2019 14:55,,False,89.0,89.0,82970,3,30798,18
27311,159733,1,5153,07/02/2019 09:00,07/02/2019 09:27,,False,81.0,81.0,86988,1,952,6
17371,153077,7,1214,05/15/2019 10:02,05/15/2019 10:51,,False,80.0,80.0,84377,1,8872,13
1484,163377,3,75,07/30/2019 11:33,07/30/2019 12:16,,False,106.0,106.0,88353,1,569,1
3360,158597,1,81,06/26/2019 11:33,06/26/2019 12:22,,False,131.0,131.0,86695,1,24803,76
3425,156217,2,38893,06/06/2019 11:51,06/06/2019 13:16,,False,123.0,123.0,85589,1,13638,9
21312,119474,1,71,11/08/2018 07:31,11/08/2018 08:45,,False,116.0,116.0,73958,1,11163,72
9218,121624,4,29860,10/29/2018 13:45,10/29/2018 14:02,,False,112.0,112.0,73344,1,990,1
7889,99511,1,108,06/11/2018 07:41,06/11/2018 08:27,,False,96.0,96.0,65854,3,2480,20
21429,110734,1,29809,08/29/2018 09:12,08/29/2018 09:47,,False,95.0,95.0,69950,1,20850,1262
24026,89547,4,97,04/10/2018 14:24,04/10/2018 14:49,,False,76.0,76.0,62824,2,6117,7
10130,176541,2,1040,10/28/2019 08:19,10/28/2019 08:29,,False,98.0,98.0,93081,1,574,20
2786,155544,10,1704,06/03/2019 09:21,06/03/2019 09:47,,False,113.0,113.0,85349,1,11237,4
3786,120965,1,91,10/24/2018 07:53,10/24/2018 08:53,,False,107.0,107.0,73084,1,17622,6
798,125024,2,147,11/21/2018 11:07,11/21/2018 11:19,,False,108.0,108.0,74705,1,2709,2
29909,172489,2,132,10/02/2019 11:12,10/02/2019 12:03,,False,123.0,123.0,91749,2,2625,2
18146,153557,2,32334,05/17/2019 09:39,05/17/2019 10:02,,False,127.0,127.0,84578,1,5080,2
17365,101974,2,32582,06/27/2018 11:30,06/27/2018 12:44,,False,107.0,107.0,66808,2,19180,35
15565,114655,1,1215,09/18/2018 07:26,09/18/2018 07:52,,False,99.0,99.0,70967,1,12646,23
19288,114242,1,802,09/17/2018 09:42,09/17/2018 10:22,,False,106.0,106.0,70801,2,125,5
19727,139469,1,681,02/28/2019 12:04,02/28/2019 13:20,,False,114.0,114.0,79846,8,8732,73
25578,185378,1,434,12/27/2019 10:56,12/27/2019 11:30,,False,118.0,118.0,96191,1,5607,70
12120,37174,2,200,02/28/2018 11:05,02/28/2018 12:43,,False,90.0,90.0,60730,4,35989,105
19928,169975,1,165,09/17/2019 08:11,09/17/2019 08:49,,False,120.0,120.0,90900,2,9894,25
17938,12399,8,6336,10/25/2016 08:10,10/26/2016 10:38,,False,,,35097,1,1442,15
27477,100143,4,869,06/14/2018 10:29,06/14/2018 11:13,,False,82.0,82.0,66137,2,3036,62
5616,159028,3,29860,06/26/2019 15:27,06/26/2019 16:03,,False,123.0,123.0,86685,1,2800,3
25541,172739,2,132,10/03/2019 09:50,10/03/2019 10:57,,False,123.0,123.0,91815,3,5185,25
23720,140943,1,148,03/07/2019 15:34,03/07/2019 16:17,,False,123.0,123.0,80302,1,36000,12
6872,115458,1,34281,09/24/2018 08:16,09/24/2018 10:00,,False,81.0,81.0,71230,1,48554,22
21106,106112,3,300,07/27/2018 10:18,07/27/2018 12:01,,False,81.0,81.0,68292,2,21034,27
26094,155636,3,371,06/03/2019 09:51,06/03/2019 10:05,,False,127.0,127.0,85381,1,511,1
25265,125831,1,235,11/27/2018 09:06,11/27/2018 10:12,,False,114.0,114.0,74809,1,19260,78
29658,122739,1,6327,11/06/2018 15:52,11/06/2018 18:04,,False,118.0,118.0,73838,1,42350,35
12590,94705,3,32667,05/10/2018 13:05,05/10/2018 14:10,,False,82.0,82.0,64415,1,1308,3
7340,123445,1,5406,11/09/2018 08:05,11/09/2018 08:42,,False,81.0,81.0,74068,2,1918,9
19691,151420,2,38426,05/03/2019 07:29,05/03/2019 07:46,,False,107.0,107.0,83696,1,1400,2
4317,162592,1,28806,07/24/2019 13:43,07/24/2019 14:20,,False,127.0,127.0,88057,2,30492,69
22810,2709,3,495,04/13/2016 12:53,04/13/2016 14:14,,False,,,26346,1,13035,3
29576,185769,3,582,01/02/2020 10:12,01/02/2020 10:42,,False,140.0,140.0,96322,2,4329,15
5013,137034,3,121,02/15/2019 11:33,02/15/2019 11:50,,False,123.0,123.0,79048,2,916,11
29231,112043,4,34661,09/04/2018 09:45,09/04/2018 10:15,,False,80.0,80.0,70192,1,1298,3
8158,102322,2,29970,07/02/2018 10:39,07/02/2018 11:33,,False,106.0,106.0,66954,2,4315,12
13783,187294,1,41484,01/10/2020 14:01,01/10/2020 15:30,,False,89.0,89.0,96839,1,5977,3
27603,165159,2,5629,08/13/2019 07:48,08/13/2019 11:15,,False,108.0,108.0,89068,1,1130,3
5086,131732,1,324,01/17/2019 11:27,01/17/2019 11:50,,False,123.0,123.0,77392,1,1261,7
10129,133457,1,72,01/29/2019 14:31,01/29/2019 15:25,,False,121.0,121.0,77965,1,46000,14
3658,148681,4,15,04/15/2019 12:25,04/15/2019 13:27,,False,123.0,123.0,82659,4,7461,14
15517,36706,3,160,02/21/2018 12:10,02/21/2018 14:03,,False,83.0,83.0,60370,2,5997,6
20762,139479,1,145,02/28/2019 08:21,02/28/2019 10:00,,False,75.0,75.0,79848,5,43313,48
11137,100174,2,6298,06/14/2018 10:37,06/14/2018 11:17,,False,88.0,88.0,66141,1,14963,32
11360,187799,2,71,01/15/2020 16:07,01/15/2020 16:56,,False,95.0,95.0,97064,4,28660,397
27537,110432,3,30285,08/23/2018 11:28,08/23/2018 12:15,,False,106.0,106.0,69685,1,3478,5
6840,109297,3,222,08/17/2018 09:18,08/17/2018 09:38,,False,88.0,88.0,69367,1,3550,1
11012,176993,1,97,10/30/2019 12:56,10/30/2019 13:58,,False,124.0,124.0,93271,1,46610,16
7249,37695,2,1571,03/09/2018 09:08,03/09/2018 10:19,,False,81.0,81.0,61186,1,29367,40
4061,190611,2,43419,01/31/2020 10:02,01/31/2020 10:37,,False,77.0,77.0,98026,2,457,8
30722,108077,6,5629,08/10/2018 11:20,08/10/2018 11:55,,False,108.0,108.0,68996,3,2602,18
26104,17592,2,75,02/09/2017 12:35,02/09/2017 13:25,,False,,,40410,3,24223,9
7920,157753,5,102,06/18/2019 10:59,06/18/2019 11:48,,False,123.0,123.0,86208,2,16733,5
23624,133137,1,235,01/25/2019 08:07,01/25/2019 09:19,,False,114.0,114.0,77808,3,8732,26
27453,94952,1,334,05/11/2018 17:16,05/11/2018 17:53,,False,106.0,106.0,64539,1,6675,40
19852,171767,2,3008,09/27/2019 09:07,09/27/2019 09:56,,False,81.0,81.0,91499,1,8200,11
3767,151599,1,1558,05/06/2019 09:06,05/06/2019 09:34,,False,103.0,103.0,83789,1,374,1
19996,174715,4,30236,10/16/2019 13:12,10/16/2019 13:32,,False,108.0,108.0,92445,1,18590,4
15135,189065,1,37246,01/23/2020 08:45,01/23/2020 10:17,,False,106.0,106.0,97497,2,29448,79
6762,147114,1,29029,04/04/2019 07:52,04/04/2019 08:06,,False,98.0,98.0,82085,1,1404,3
815,91110,5,5822,04/18/2018 13:59,04/18/2018 14:35,,False,93.0,93.0,63278,1,2730,44
18416,152902,3,11003,05/14/2019 10:13,05/14/2019 10:29,,False,114.0,114.0,84250,2,255,0
6368,157116,2,30762,06/12/2019 11:33,06/12/2019 13:15,,False,76.0,76.0,85942,1,43384,340
3202,7233,2,15,07/14/2016 11:45,07/14/2016 15:03,,False,,,30514,2,14047,11
28672,96255,1,943,05/22/2018 12:19,05/22/2018 13:19,,False,76.0,76.0,65028,1,16124,116
11179,126574,3,33799,12/03/2018 13:20,12/03/2018 14:30,,False,106.0,106.0,75186,1,4084,1
26948,158008,2,68,06/19/2019 09:57,06/19/2019 10:40,,False,107.0,107.0,86277,1,1056,4
25217,154750,1,96,05/28/2019 10:39,05/28/2019 11:06,,False,86.0,86.0,84924,1,1162,9
16259,123944,1,110,11/14/2018 10:38,11/14/2018 11:02,,False,101.0,101.0,74276,2,9716,16
10013,162524,1,560,07/24/2019 08:50,07/24/2019 10:05,,False,123.0,123.0,88043,1,23494,18
11866,182672,3,42227,12/10/2019 11:28,12/10/2019 11:54,,False,140.0,140.0,95214,1,1620,1
8912,107309,6,5737,08/06/2018 13:57,08/06/2018 14:54,,False,95.0,95.0,68705,1,1974,21
2570,119900,2,5406,10/18/2018 12:30,10/18/2018 12:54,,False,112.0,112.0,72769,1,364,2
14044,165176,1,1778,08/13/2019 12:52,08/13/2019 13:00,,False,88.0,88.0,89065,1,9720,7
7738,182641,1,40757,12/09/2019 08:14,12/09/2019 08:59,,False,81.0,81.0,95209,1,11699,73
17497,119434,4,61,10/16/2018 10:06,10/16/2018 10:17,,False,80.0,80.0,72574,2,17007,141
13396,165633,2,174,08/15/2019 11:39,08/15/2019 12:02,,False,130.0,130.0,89226,1,1080,3
7566,173074,1,31132,10/07/2019 07:30,10/07/2019 07:47,,False,81.0,81.0,91913,1,5355,15
425,135594,1,121,02/08/2019 13:59,02/08/2019 14:29,,False,106.0,106.0,78614,1,1177,9
29778,124237,1,181,11/15/2018 08:25,11/15/2018 10:21,,False,77.0,77.0,74416,1,2080,4
24834,112005,2,130,09/13/2018 11:30,09/13/2018 12:29,,False,103.0,103.0,70273,2,46530,31
19303,96834,1,607,05/25/2018 07:55,05/25/2018 08:19,,False,89.0,89.0,65200,1,26400,45
20295,169629,3,480,09/13/2019 11:40,09/13/2019 12:07,,False,98.0,98.0,90727,1,3268,2
28600,35981,1,5629,02/08/2018 08:33,02/08/2018 09:22,,False,82.0,82.0,59704,2,10603,118
10893,93248,3,160,05/02/2018 14:49,05/02/2018 17:53,,False,93.0,93.0,64010,2,2624,3
3495,164838,5,40886,08/09/2019 12:44,08/09/2019 14:07,,False,95.0,95.0,88926,1,31936,20
21698,119469,1,32250,10/16/2018 13:33,10/16/2018 14:04,,False,107.0,107.0,72565,2,692,2
25724,34633,3,30275,01/16/2018 09:02,01/16/2018 09:07,,False,74.0,74.0,58491,1,14410,2
20887,145242,1,160,03/27/2019 09:18,03/27/2019 16:38,,False,76.0,76.0,81490,1,4214,7
16159,139646,1,5153,03/01/2019 10:32,03/01/2019 10:51,,False,112.0,112.0,79936,1,612,2
614,157394,6,403,06/14/2019 14:22,06/14/2019 14:47,,False,114.0,114.0,86063,3,25141,26
8637,107806,1,108,08/08/2018 10:21,08/08/2018 11:06,,False,118.0,118.0,68879,3,3495,33
25376,179270,3,40978,11/14/2019 11:59,11/14/2019 14:22,,False,106.0,106.0,94058,1,1721,7
26976,36245,1,4,02/13/2018 12:08,02/13/2018 14:15,,False,97.0,97.0,59909,1,46808,216
28389,176895,3,5496,10/30/2019 11:51,10/30/2019 13:51,,False,97.0,97.0,93234,1,12314,126
29787,176104,1,97,10/24/2019 08:44,10/24/2019 10:35,,False,112.0,112.0,92911,1,47840,15
17033,123900,2,386,11/13/2018 15:50,11/13/2018 16:47,,False,121.0,121.0,74261,1,6754,17
1307,112948,2,249,09/06/2018 09:15,09/06/2018 10:44,,False,80.0,80.0,70339,1,31360,40
396,149861,1,5406,04/24/2019 08:34,04/24/2019 09:45,,False,77.0,77.0,83099,2,2580,4
18806,175220,1,40886,10/21/2019 07:16,10/21/2019 08:46,,False,85.0,85.0,92609,2,14740,68
19871,159344,2,83,06/28/2019 10:37,06/28/2019 12:27,,False,131.0,131.0,86830,2,26128,239
6301,169004,3,439,09/10/2019 10:40,09/10/2019 11:31,,False,84.0,84.0,90530,1,625,1
19309,2776,1,100,04/13/2016 13:52,04/13/2016 14:14,,False,,,26406,5,22093,63
14063,149154,1,270,04/17/2019 14:05,04/17/2019 15:26,,False,126.0,126.0,82783,2,27866,40
29820,182457,4,40708,12/06/2019 10:20,12/06/2019 10:41,,False,98.0,98.0,95137,1,3295,5
19964,144979,1,1571,03/26/2019 09:33,03/26/2019 10:04,,False,77.0,77.0,81450,2,1199,4
22415,135359,1,1775,02/07/2019 08:28,02/07/2019 09:07,,False,76.0,76.0,78531,2,8882,103
