route stop id,address id,arrival time,departure time,number of orders,weight of orders,quantity of pieces on orders
151233,39195,05/02/2019 09:41,05/02/2019 09:56,1,980,10
123017,5414,11/08/2018 12:22,11/08/2018 13:20,3,5782,147
33554,198,12/22/2017 10:51,12/22/2017 13:55,2,8931,11
92366,734,04/26/2018 11:32,04/26/2018 12:23,2,8442,17
33403,72,12/20/2017 14:21,12/20/2017 14:45,1,3900,1
88592,769,04/04/2018 11:20,04/04/2018 11:44,1,2475,5
127130,251,12/06/2018 13:26,12/06/2018 13:57,2,868,2
131194,1778,01/15/2019 09:07,01/15/2019 09:48,2,5733,10
183347,145,12/12/2019 10:07,12/12/2019 11:14,8,14341,89
142394,121,03/13/2019 12:04,03/13/2019 13:00,2,6644,20
38610,769,03/23/2018 07:47,03/23/2018 11:01,1,24591,31
166555,230,08/22/2019 09:01,08/22/2019 09:41,1,10212,24
151627,142,05/06/2019 08:15,05/06/2019 08:53,1,240,4
10056,160,09/09/2016 10:43,09/09/2016 12:49,1,6405,9
159820,28035,07/02/2019 13:55,07/02/2019 15:05,2,5160,-1
162484,1054,07/24/2019 08:18,07/24/2019 10:07,2,8362,14
117562,289,10/03/2018 12:12,10/03/2018 12:48,2,17169,7
137213,70,02/18/2019 07:39,02/18/2019 08:12,1,2680,2
133457,72,01/29/2019 14:31,01/29/2019 15:25,1,46000,14
176541,1040,10/28/2019 08:19,10/28/2019 08:29,1,574,20
154809,25,05/28/2019 14:54,05/28/2019 16:54,1,21508,65
143669,145,03/20/2019 10:21,03/20/2019 11:32,3,3002,7
35474,15,01/30/2018 14:17,01/30/2018 16:04,1,2640,3
155196,39731,05/30/2019 09:09,05/30/2019 09:31,1,3989,4
184088,5004,12/17/2019 09:07,12/17/2019 11:07,1,2072,3
163631,204,08/01/2019 08:43,08/01/2019 08:57,1,600,80
180212,4,11/20/2019 11:10,11/20/2019 12:18,1,8431,8
136829,37353,02/14/2019 09:06,02/14/2019 10:31,1,41261,336
121721,35878,10/30/2018 09:57,10/30/2018 10:15,1,129,2
137037,166,02/18/2019 08:17,02/18/2019 08:38,4,10445,13
155076,30762,05/30/2019 11:33,05/30/2019 12:20,1,41261,336
179852,42587,11/19/2019 12:58,11/19/2019 13:33,1,44929,46
38934,251,03/29/2018 14:17,03/29/2018 14:29,2,5596,14
99142,560,06/07/2018 10:53,06/07/2018 11:46,3,5680,4
144837,97,03/26/2019 09:55,03/26/2019 10:49,1,32845,11
166207,68,08/20/2019 07:44,08/20/2019 08:12,1,219,4
5603,195,06/13/2016 09:21,06/13/2016 12:32,2,2251,14
185338,210,12/27/2019 12:22,12/27/2019 13:14,1,27900,11
161004,265,07/12/2019 09:37,07/12/2019 10:11,1,1530,3
147986,91,04/09/2019 14:49,04/09/2019 15:34,2,36757,3
164721,40980,08/09/2019 11:02,08/09/2019 11:31,3,10832,80
177164,33032,10/31/2019 08:34,10/31/2019 08:50,1,204,5
149624,168,04/23/2019 12:12,04/23/2019 13:08,2,4258,18
180340,5629,11/21/2019 15:30,11/21/2019 16:15,1,5084,14
165875,519,08/16/2019 14:43,08/16/2019 15:04,1,9975,6
189681,14,01/27/2020 14:20,01/27/2020 14:47,1,29405,3
125822,174,11/27/2018 09:28,11/27/2018 11:04,2,46501,54
93462,261,05/03/2018 12:36,05/03/2018 13:03,2,21148,48
124811,1560,11/20/2018 15:11,11/20/2018 15:27,1,6380,100
142942,32,03/18/2019 15:03,03/18/2019 15:55,1,42441,38
36282,3141,02/14/2018 09:58,02/14/2018 11:14,1,46425,308
116075,28502,09/27/2018 10:38,09/27/2018 11:09,1,866,2
132908,31646,06/17/2019 09:57,06/17/2019 10:51,3,49399,355
36307,769,02/14/2018 10:55,02/14/2018 12:18,2,42686,141
177154,97,10/31/2019 14:48,10/31/2019 15:15,1,16380,14
166603,121,08/22/2019 11:26,08/22/2019 12:05,1,3302,7
29582,160,10/10/2017 15:29,10/11/2017 07:34,4,3757,11
170406,5629,09/19/2019 08:53,09/19/2019 17:25,4,19686,50
189849,769,01/28/2020 10:42,01/28/2020 12:11,1,2795,7
129715,35878,01/02/2019 08:59,01/02/2019 09:25,1,14368,13
35973,5406,02/08/2018 10:11,02/08/2018 11:02,1,46224,8
179137,103,11/14/2019 11:32,11/14/2019 11:43,2,3156,22
184895,28577,12/23/2019 09:12,12/23/2019 10:21,1,46110,13
160465,488,07/09/2019 09:32,07/09/2019 09:55,2,10457,16
36535,6301,02/19/2018 08:47,02/19/2018 09:40,1,41745,22
125217,4,11/26/2018 12:04,11/26/2018 12:52,9,47191,57
183908,465,12/17/2019 12:38,12/17/2019 12:55,1,1224,18
132955,439,01/24/2019 13:56,01/24/2019 14:07,1,511,1
185771,1622,01/02/2020 07:26,01/02/2020 08:01,2,2358,13
141249,5629,03/08/2019 11:39,03/08/2019 12:24,1,32158,36
160975,6298,07/12/2019 10:00,07/12/2019 10:10,1,534,10
166766,32,08/23/2019 11:57,08/23/2019 13:45,2,7234,15
187340,681,01/13/2020 13:06,01/13/2020 14:15,7,17562,35
171462,235,09/26/2019 08:19,09/26/2019 09:24,4,14491,97
156231,259,06/06/2019 14:47,06/06/2019 14:59,1,45334,37
165583,40886,08/15/2019 07:35,08/15/2019 09:54,1,20943,126
159958,40233,07/03/2019 12:04,07/03/2019 12:29,2,15423,47
10594,291,09/20/2016 08:34,09/20/2016 11:33,1,44458,220
107090,407,08/03/2018 13:05,08/03/2018 13:49,2,3058,111
8801,5662,08/15/2016 09:57,08/15/2016 11:35,1,1664,10
158800,9,06/25/2019 11:05,06/25/2019 11:45,1,3087,10
128137,299,12/13/2018 14:24,12/13/2018 14:36,1,4463,29
140749,52,03/06/2019 10:40,03/06/2019 10:54,1,3051,2
114870,815,09/18/2018 15:42,09/18/2018 16:05,2,1404,8
123218,2812,11/08/2018 05:08,11/08/2018 14:42,1,6280,6
97817,1435,05/31/2018 11:52,05/31/2018 12:29,1,422,3
179218,8344,11/14/2019 11:21,11/14/2019 11:35,1,14736,7
129428,749,12/27/2018 07:42,12/27/2018 07:54,1,2800,10
4418,334,05/18/2016 09:15,05/18/2016 11:28,1,1844,3
142339,5232,03/13/2019 09:39,03/13/2019 10:10,2,6378,12
10579,47,09/20/2016 13:50,09/20/2016 14:24,1,140,15
107861,72,08/09/2018 08:01,08/09/2018 09:03,2,42536,34
129287,174,12/26/2018 11:53,12/26/2018 12:00,1,1103,2
136007,210,02/11/2019 12:24,02/11/2019 13:07,1,6160,44
16033,226,01/13/2017 10:45,01/13/2017 10:55,1,829,3
92584,517,04/27/2018 08:41,04/27/2018 08:51,1,8412,242
136793,356,02/14/2019 13:37,02/14/2019 14:09,1,22142,336
132155,560,01/19/2019 06:41,01/19/2019 09:30,3,39401,113
160322,275,07/08/2019 08:25,07/08/2019 08:49,1,3230,25
150867,34405,04/30/2019 12:05,04/30/2019 12:14,1,162,118
99210,3960,06/07/2018 10:14,06/07/2018 11:11,2,2844,5
139717,4581,03/01/2019 12:04,03/01/2019 13:16,1,1613,38
178612,560,11/11/2019 12:40,11/11/2019 13:26,1,48420,25
115228,259,09/20/2018 14:02,09/20/2018 14:27,1,216,2
142564,920,03/14/2019 15:37,03/14/2019 15:49,1,3941,50
138993,363,02/26/2019 15:06,02/26/2019 15:17,1,44906,1296
185396,299,12/27/2019 11:08,12/27/2019 12:27,2,45164,76
130542,1775,01/09/2019 06:43,01/09/2019 08:15,1,24446,173
170392,406,09/19/2019 12:15,09/19/2019 13:49,1,3247,14
35878,237,02/06/2018 09:17,02/06/2018 11:33,1,33284,121
124867,16,11/20/2018 10:10,11/20/2018 11:10,1,5305,3
161594,7659,07/17/2019 07:47,07/17/2019 08:04,1,270,1
153220,110,05/16/2019 09:59,05/16/2019 10:30,1,3603,32
173277,1043,10/07/2019 13:48,10/07/2019 14:11,3,17400,11
180428,302,11/21/2019 11:25,11/21/2019 12:38,1,224,4
103816,457,07/13/2018 12:00,07/13/2018 12:50,1,667,5
145819,31795,03/29/2019 06:47,03/29/2019 07:26,1,175,3
93948,111,05/07/2018 12:56,05/07/2018 14:22,2,2781,24
166077,1622,08/19/2019 07:31,08/19/2019 07:49,1,1700,2
38501,221,03/22/2018 12:52,03/22/2018 13:01,1,511,1
108643,34246,08/14/2018 09:20,08/14/2018 10:19,1,12340,36
38790,211,03/27/2018 11:16,03/27/2018 11:31,3,7643,8
172167,32899,10/01/2019 07:15,10/01/2019 08:04,1,46215,13
126202,36432,11/29/2018 10:22,11/29/2018 11:41,1,1865,4
186380,4130,01/07/2020 14:08,01/07/2020 15:45,1,40000,84
117439,29860,10/02/2018 09:42,10/02/2018 10:13,1,20611,8
189518,394,01/24/2020 08:59,01/24/2020 18:43,4,1721,11
120980,28022,10/24/2018 12:09,10/24/2018 20:07,1,3383,2
122729,68,11/06/2018 16:05,11/06/2018 17:22,1,10134,17
110385,1792,08/23/2018 08:42,08/23/2018 10:16,1,16660,62
149342,132,04/18/2019 10:50,04/18/2019 12:28,2,519,7
36968,4794,02/26/2018 11:45,02/26/2018 12:08,1,287,1
128714,555,12/18/2018 11:10,12/18/2018 11:38,1,464,2
136764,8449,02/14/2019 11:29,02/14/2019 13:03,3,12066,74
148183,38717,04/12/2019 11:18,04/12/2019 11:52,1,24600,300
152498,28763,05/10/2019 11:10,05/10/2019 12:04,4,33693,101
122903,720,11/07/2018 12:00,11/07/2018 13:30,1,9124,6
127623,237,12/08/2018 07:53,12/08/2018 08:23,1,3880,3
4111,5629,05/12/2016 11:20,05/12/2016 13:36,1,9223,0
176425,174,10/28/2019 07:41,10/28/2019 08:13,1,33144,12
126334,36498,11/30/2018 09:52,11/30/2018 11:07,1,737,6
138946,36211,02/26/2019 13:11,02/26/2019 16:07,1,8774,5
188286,29028,01/17/2020 12:36,01/17/2020 12:46,1,6300,21
159556,311,07/01/2019 09:52,07/01/2019 10:19,2,1431,21
139941,71,03/04/2019 07:26,03/04/2019 08:31,1,12425,100
152010,6160,05/08/2019 11:25,05/08/2019 13:13,1,46200,50
153282,5629,05/16/2019 11:46,05/16/2019 12:23,2,21767,90
114063,5529,09/13/2018 08:29,09/13/2018 10:22,1,44712,292
172131,5262,10/01/2019 14:51,10/01/2019 15:32,1,5810,5
187380,560,01/13/2020 11:50,01/13/2020 13:31,1,43415,100
92004,121,04/24/2018 09:31,04/24/2018 09:58,2,26906,144
125114,459,11/21/2018 06:46,11/21/2018 07:13,1,4260,100
168757,130,09/09/2019 10:10,09/09/2019 11:01,4,27635,25
101002,96,06/20/2018 11:09,06/20/2018 11:33,1,2193,18
4645,541,05/23/2016 08:39,05/23/2016 08:56,1,5236,21
167313,394,08/28/2019 07:39,08/28/2019 08:33,4,12615,8
142188,6,03/12/2019 08:37,03/12/2019 09:25,1,17280,6
11526,1646,10/07/2016 10:21,10/07/2016 14:25,2,16406,30
118572,27,10/10/2018 14:54,10/10/2018 15:12,1,4276,8
164341,25,08/06/2019 12:24,08/06/2019 12:58,3,5240,66
172837,29101,10/07/2019 14:54,10/07/2019 15:06,1,8136,90
127266,5580,12/07/2018 12:15,12/07/2018 12:41,1,2451,2
104853,204,07/19/2018 12:18,07/19/2018 13:33,1,568,2
151150,217,05/02/2019 10:13,05/02/2019 14:31,6,42038,145
164051,169,08/05/2019 11:27,08/05/2019 12:07,1,10156,12
34155,30067,01/08/2018 08:15,01/08/2018 10:06,2,19801,54
118033,406,10/08/2018 07:06,10/08/2018 07:40,1,2606,2
113851,1155,09/12/2018 07:02,09/12/2018 07:14,1,397,3
177680,249,11/05/2019 10:46,11/05/2019 11:38,5,34671,95
182014,102,12/04/2019 09:01,12/04/2019 09:35,1,1772,3
173733,38484,10/09/2019 11:42,10/09/2019 11:59,2,4993,27
144993,2716,03/26/2019 13:30,03/26/2019 16:37,2,36347,46
126872,99,12/05/2018 13:00,12/05/2018 13:31,1,4650,7
120854,1040,10/24/2018 10:32,10/24/2018 10:56,2,3917,164
96420,2896,05/23/2018 11:26,05/23/2018 12:05,1,2345,1
117343,506,10/02/2018 09:17,10/02/2018 11:03,3,23384,152
127678,531,12/10/2018 15:23,12/10/2018 15:44,1,4300,3
89440,720,04/10/2018 10:40,04/10/2018 11:08,1,1546,7
97606,10962,05/30/2018 15:11,05/30/2018 15:50,1,4046,16
38491,265,03/22/2018 08:45,03/22/2018 09:42,5,39635,143
175960,588,10/23/2019 10:06,10/23/2019 11:23,1,24511,17
5647,822,06/13/2016 10:40,06/13/2016 12:34,2,157,3
170424,356,09/23/2019 08:16,09/23/2019 10:05,2,15020,1016
123208,1231,11/09/2018 12:00,11/09/2018 12:16,1,375,1
144587,738,03/25/2019 12:10,03/25/2019 12:16,1,272,1
147514,30918,04/05/2019 13:31,04/05/2019 13:42,1,3718,2
170204,407,09/18/2019 13:10,09/18/2019 14:21,1,7182,8
129337,1775,12/26/2018 12:10,12/26/2018 13:00,1,17590,70
154364,300,05/23/2019 12:06,05/23/2019 13:00,4,20854,45
111777,52,09/04/2018 07:30,09/04/2018 08:40,1,16074,49
173135,5319,10/07/2019 12:59,10/07/2019 13:44,1,4574,8
147104,1155,04/04/2019 07:58,04/04/2019 08:07,1,288,8
176964,132,10/30/2019 09:26,10/30/2019 10:11,2,3016,7
98033,33026,06/01/2018 10:33,06/01/2018 12:03,1,15412,68
94608,347,05/10/2018 10:47,05/10/2018 11:28,1,3362,2
142415,84,03/13/2019 10:55,03/13/2019 11:56,1,23498,9
160086,32,07/04/2019 04:22,07/04/2019 08:34,1,46660,13
176555,25,10/28/2019 09:55,10/28/2019 10:09,2,4975,102
178640,815,11/11/2019 09:35,11/11/2019 10:31,1,10455,30
155857,230,06/04/2019 08:13,06/04/2019 08:57,4,3217,14
35764,465,02/05/2018 11:02,02/05/2018 11:32,2,7201,8
135752,71,02/08/2019 08:12,02/08/2019 09:06,1,960,10
94088,6301,05/08/2018 08:41,05/08/2018 09:24,1,3842,13
10346,477,09/14/2016 10:39,09/14/2016 11:40,1,909,14
170302,6327,09/18/2019 17:12,09/18/2019 17:40,2,8359,18
123434,363,11/09/2018 09:05,11/09/2018 09:35,1,959,6
178784,244,11/13/2019 09:28,11/13/2019 09:42,1,965,1
182146,7788,12/05/2019 11:08,12/05/2019 11:19,1,2400,8
91860,461,04/23/2018 08:30,04/23/2018 09:30,1,23462,49
107789,5629,08/08/2018 10:09,08/08/2018 12:08,1,29160,14
36712,505,02/21/2018 12:27,02/21/2018 12:37,1,1634,1
94833,629,05/11/2018 14:37,05/11/2018 16:46,2,4200,4
171729,83,09/27/2019 12:35,09/27/2019 15:29,3,33102,189
101452,465,06/22/2018 10:54,06/22/2018 12:31,2,3098,17
168332,943,09/05/2019 13:37,09/05/2019 14:34,1,1905,12
97623,4086,05/30/2018 09:26,05/30/2018 11:06,1,1056,2
185316,40886,12/27/2019 07:27,12/27/2019 08:58,2,19939,26
99283,2896,06/08/2018 09:57,06/08/2018 14:00,2,2023,9
128680,15,12/18/2018 11:45,12/18/2018 12:51,2,39665,29
181323,27,11/27/2019 07:03,11/27/2019 08:15,1,4000,4
138162,102,02/21/2019 12:10,02/21/2019 13:08,1,3894,6
130789,5730,01/15/2019 11:40,01/15/2019 12:45,1,34640,19
137290,237,02/19/2019 11:04,02/19/2019 11:45,2,4980,4
37676,17,03/08/2018 11:42,03/08/2018 12:07,1,13802,7
179519,132,11/15/2019 08:21,11/15/2019 08:49,2,8500,4
34961,160,01/22/2018 14:07,01/22/2018 14:23,1,8249,6
186860,33605,01/09/2020 09:13,01/09/2020 09:48,1,4414,1
123682,84,11/12/2018 10:41,11/12/2018 11:19,2,10594,9
124516,1321,11/16/2018 09:55,11/16/2018 10:15,1,971,15
164028,40018,08/03/2019 08:14,08/03/2019 09:00,1,46712,79
37524,397,03/07/2018 06:41,03/07/2018 06:55,1,3090,15
94596,96,05/10/2018 09:00,05/10/2018 09:28,3,1061,6
180845,32,11/22/2019 16:58,11/22/2019 17:35,1,24753,18
105682,249,07/25/2018 12:43,07/25/2018 14:20,1,3588,3
188606,371,01/20/2020 15:27,01/20/2020 15:41,1,400,1
10675,174,09/21/2016 11:22,09/21/2016 14:27,2,1141,5
33559,157,12/22/2017 07:42,12/22/2017 09:11,1,2054,32
124052,29101,11/14/2018 11:32,11/15/2018 07:34,1,13452,19
157042,210,06/12/2019 09:17,06/12/2019 09:38,1,12250,4
121332,5406,10/26/2018 11:07,10/26/2018 11:59,1,12170,36
91292,157,04/19/2018 08:24,04/19/2018 08:25,2,6621,42
148636,311,04/15/2019 11:17,04/15/2019 12:00,2,1275,2
149897,168,04/24/2019 10:59,04/24/2019 11:51,2,2641,11
107294,128,08/07/2018 10:54,08/07/2018 12:19,2,32177,80
147443,230,04/05/2019 10:17,04/05/2019 10:47,2,2011,6
150095,1470,04/25/2019 10:35,04/25/2019 11:03,5,43524,25
919,5004,03/04/2016 08:03,03/04/2016 08:21,2,13453,27
150102,724,04/25/2019 09:19,04/25/2019 10:16,3,3752,8
38467,6024,03/22/2018 10:43,03/22/2018 12:04,1,21920,43
126434,15,12/04/2018 07:43,12/04/2018 08:18,1,48960,18
35988,147,02/08/2018 08:57,02/08/2018 09:31,1,3900,13
122715,2895,11/06/2018 10:18,11/06/2018 11:10,1,1436,4
159598,11002,07/01/2019 13:40,07/01/2019 13:57,1,3086,43
132158,226,01/21/2019 09:13,01/21/2019 09:34,1,1440,6
132947,363,01/24/2019 09:10,01/24/2019 09:19,1,1241,17
141286,403,03/08/2019 13:44,03/08/2019 14:22,1,6766,11
159956,560,07/03/2019 06:27,07/03/2019 07:15,1,48420,30
109130,244,08/16/2018 11:45,08/16/2018 12:10,1,5325,22
123594,300,11/12/2018 10:23,11/12/2018 11:29,3,22831,101
170027,11003,09/17/2019 11:54,09/17/2019 13:04,1,8430,86
133098,165,01/25/2019 11:39,01/25/2019 11:54,2,1806,4
132907,879,02/01/2019 09:02,02/01/2019 09:28,3,5640,59
150205,15,04/25/2019 08:39,04/25/2019 10:35,2,44385,49
133153,1775,01/25/2019 11:35,01/25/2019 11:55,3,5238,76
179051,160,11/13/2019 06:17,11/13/2019 07:11,3,10160,8
162292,34281,07/23/2019 11:26,07/23/2019 12:40,5,31977,209
3622,249,05/03/2016 12:29,05/03/2016 13:46,3,40826,54
149088,1558,04/18/2019 09:33,04/18/2019 10:23,1,2007,26
35546,207,01/31/2018 12:40,01/31/2018 14:10,1,9987,64
182715,4214,12/09/2019 09:42,12/09/2019 10:23,2,8205,36
177118,6308,10/31/2019 13:34,10/31/2019 14:37,1,47116,100
178802,394,11/12/2019 07:56,11/12/2019 08:22,4,6553,17
7018,236,07/11/2016 12:37,07/11/2016 14:49,1,2135,1
137084,100,02/15/2019 10:43,02/15/2019 11:18,2,1971,11
38959,743,03/29/2018 14:00,03/29/2018 14:11,1,710,3
155149,8171,05/30/2019 08:49,05/30/2019 09:09,1,2768,8
187350,8383,01/14/2020 09:28,01/14/2020 13:05,1,2894,64
142848,75,03/15/2019 12:38,03/15/2019 12:58,1,600,1
103870,29542,07/12/2018 14:18,07/12/2018 14:38,1,6026,58
123661,36184,11/10/2018 08:40,11/10/2018 09:14,1,4060,1
102112,145,06/28/2018 11:22,06/28/2018 12:17,4,8691,11
119295,3842,10/15/2018 12:07,10/15/2018 12:51,1,7430,6
148834,31805,04/16/2019 11:01,04/16/2019 12:07,1,3480,1
120190,270,10/22/2018 15:31,10/22/2018 16:08,3,27213,169
177489,30994,11/04/2019 14:08,11/04/2019 16:03,1,46750,26
185725,41213,12/31/2019 14:26,12/31/2019 14:42,1,1343,3
126381,34742,11/30/2018 09:43,11/30/2018 11:42,1,8179,18
155329,165,05/31/2019 07:36,05/31/2019 07:53,1,499,1
148332,480,04/11/2019 08:40,04/11/2019 09:25,2,9400,23
126731,311,12/04/2018 12:06,12/04/2018 12:42,1,12120,3
107614,27,08/07/2018 14:40,08/07/2018 15:00,1,3094,3
103886,5629,07/13/2018 07:01,07/13/2018 07:49,2,658,3
155651,15,06/03/2019 10:59,06/03/2019 11:23,3,3884,68
93141,7740,05/03/2018 07:51,05/03/2018 08:43,4,18654,8
2651,128,04/12/2016 11:28,04/12/2016 13:17,1,30780,18
133396,381,01/28/2019 09:37,01/28/2019 10:23,3,20441,30
9492,4918,08/29/2016 11:48,08/29/2016 15:19,1,3414,4
12386,439,10/25/2016 08:10,10/25/2016 09:50,1,5644,48
101584,1169,06/25/2018 11:46,06/25/2018 12:24,1,566,19
133775,311,01/29/2019 11:22,01/29/2019 12:02,2,11078,4
132533,576,01/22/2019 13:38,01/22/2019 14:59,1,4103,3
137199,68,02/16/2019 08:27,02/16/2019 08:34,1,7425,1
144930,144,03/26/2019 08:15,03/26/2019 09:25,1,45507,185
154837,29860,05/28/2019 13:02,05/28/2019 13:27,1,725,3
174318,144,10/14/2019 09:58,10/14/2019 11:02,2,34396,54
102934,222,07/06/2018 10:18,07/06/2018 10:51,1,9000,22
111779,2771,08/31/2018 13:02,08/31/2018 13:54,1,3560,1
122531,30564,11/05/2018 10:07,11/05/2018 10:33,2,4862,8
178405,32,11/08/2019 07:58,11/08/2019 14:23,1,873,4
136890,1040,02/14/2019 09:04,02/14/2019 09:28,2,4057,146
139925,37479,03/04/2019 16:53,03/04/2019 17:06,1,2412,9
126880,194,12/05/2018 12:35,12/05/2018 12:49,1,255,1
37951,505,03/14/2018 09:58,03/14/2018 10:14,2,4141,3
103116,29809,07/10/2018 10:51,07/10/2018 11:06,1,1324,3
111813,4,08/31/2018 13:29,08/31/2018 16:09,6,27523,26
141005,1040,03/07/2019 14:30,03/07/2019 14:40,1,2220,3
153497,111,05/17/2019 09:09,05/17/2019 10:20,2,1089,11
8984,6109,08/17/2016 12:09,08/17/2016 12:21,1,5880,300
185552,200,12/30/2019 08:50,12/30/2019 09:29,1,10436,157
160094,102,07/05/2019 05:56,07/05/2019 08:32,1,44971,24
127654,33799,12/10/2018 15:40,12/10/2018 17:00,2,2999,17
154940,681,05/29/2019 15:48,05/29/2019 16:30,7,4861,21
184591,43072,12/19/2019 11:15,12/19/2019 13:40,1,11981,7
151073,363,05/01/2019 13:36,05/01/2019 13:50,2,2085,22
96267,534,05/23/2018 09:54,05/23/2018 10:29,1,2910,9
100397,28502,06/15/2018 10:42,06/15/2018 11:35,2,4391,14
132884,194,01/24/2019 13:57,01/24/2019 14:25,1,9739,9
156814,71,06/11/2019 07:49,06/11/2019 08:44,3,12392,33
155061,5057,05/30/2019 11:21,05/30/2019 11:32,1,1903,4
187642,82,01/14/2020 09:20,01/14/2020 10:09,1,4938,68
102736,6293,07/05/2018 11:38,07/05/2018 11:50,1,469,2
111047,238,08/28/2018 11:31,08/28/2018 12:00,1,3480,2
158694,4214,06/24/2019 13:37,06/24/2019 14:57,1,54,-1
113023,720,09/06/2018 08:20,09/06/2018 08:45,1,44880,11
166468,6327,08/23/2019 11:15,08/23/2019 14:26,2,9457,128
9433,6170,08/26/2016 11:13,08/26/2016 14:01,1,5571,17
161119,29860,07/12/2019 13:13,07/12/2019 13:34,1,5455,4
188316,211,01/17/2020 10:17,01/17/2020 11:14,2,1312,7
18731,97,03/03/2017 08:15,03/03/2017 12:19,2,28415,35
2498,1366,04/08/2016 10:26,04/08/2016 11:18,2,16246,102
189533,45,01/24/2020 14:49,01/24/2020 15:08,1,2150,16
188747,465,01/21/2020 09:57,01/21/2020 10:40,2,28294,14
146561,869,04/02/2019 07:23,04/02/2019 09:18,1,12425,100
148916,2716,04/16/2019 12:24,04/16/2019 12:43,2,9600,19
154918,38267,05/29/2019 10:45,05/29/2019 11:32,2,13430,22
176479,49,10/28/2019 12:06,10/28/2019 13:20,1,38441,138
110278,34281,08/23/2018 12:41,08/23/2018 13:12,3,28159,11
136826,3051,02/14/2019 07:43,02/14/2019 08:00,1,13666,19
110562,1558,08/24/2018 08:57,08/24/2018 09:33,3,5585,83
122146,406,11/01/2018 13:26,11/01/2018 13:40,3,13458,76
157432,37037,06/14/2019 11:40,06/14/2019 12:32,1,2940,6
34823,19,01/19/2018 14:43,01/19/2018 15:16,1,25734,38
93179,29860,05/02/2018 13:28,05/02/2018 14:28,1,47055,10
143401,300,03/19/2019 12:39,03/19/2019 13:15,6,10681,100
172152,38138,10/01/2019 10:56,10/01/2019 11:31,2,3212,2
116119,29946,09/27/2018 14:25,09/27/2018 15:11,2,6746,8
181979,1040,12/04/2019 11:50,12/04/2019 12:12,2,1047,28
182201,27939,12/05/2019 06:21,12/05/2019 07:21,1,11400,30
36145,121,02/12/2018 07:53,02/12/2018 09:41,1,15918,22
163851,40227,08/02/2019 09:09,08/02/2019 09:38,1,1203,13
128868,468,12/19/2018 08:22,12/19/2018 08:51,1,9884,39
104303,1218,07/16/2018 15:04,07/16/2018 15:28,1,600,2
183875,27,12/16/2019 08:50,12/16/2019 10:03,1,46955,38
94759,45,05/11/2018 12:28,05/11/2018 13:22,1,3767,32
111820,1040,08/31/2018 10:37,08/31/2018 10:49,1,5013,255
161911,758,07/19/2019 11:24,07/19/2019 11:35,1,1785,7
150221,31269,04/25/2019 12:21,04/25/2019 14:35,1,15075,28
123709,147,11/14/2018 09:21,11/14/2018 09:41,3,276,4
166350,955,08/21/2019 09:06,08/21/2019 09:50,3,7332,4
116365,1329,09/28/2018 14:48,09/28/2018 15:26,1,6642,135
120723,35754,10/23/2018 09:55,10/23/2018 10:25,1,16313,14
131897,181,01/18/2019 09:25,01/18/2019 12:44,1,740,2
38475,505,03/22/2018 12:43,03/22/2018 13:17,1,12225,19
171069,945,09/24/2019 09:37,09/24/2019 10:17,1,487,1
99476,157,06/11/2018 09:16,06/11/2018 09:56,2,7372,64
153899,61,05/21/2019 06:52,05/21/2019 08:22,3,19049,223
36707,29842,02/21/2018 14:26,02/21/2018 17:42,1,2358,3
165467,37363,08/14/2019 12:15,08/14/2019 12:43,1,5105,12
99798,4581,06/13/2018 13:28,06/13/2018 13:58,3,5508,46
156779,130,06/19/2019 10:50,06/19/2019 12:19,2,26956,8
37125,53,02/28/2018 07:37,02/28/2018 08:26,2,15046,11
101040,5580,06/20/2018 11:33,06/20/2018 13:01,2,23875,112
104528,261,07/18/2018 07:51,07/18/2018 08:56,3,41169,102
90138,17,04/13/2018 08:01,04/13/2018 09:35,2,47562,126
188622,342,01/20/2020 13:15,01/20/2020 14:01,1,4549,14
114684,343,09/18/2018 12:00,09/18/2018 13:40,3,4486,75
139517,261,03/11/2019 10:15,03/11/2019 11:22,1,2700,12
148192,299,04/11/2019 09:06,04/11/2019 10:55,1,46080,16
160565,6024,07/10/2019 13:24,07/10/2019 15:44,1,19800,4
161703,3141,07/18/2019 11:15,07/18/2019 12:20,1,18330,24
123801,187,11/13/2018 08:55,11/13/2018 09:33,1,14648,18
156969,1366,08/23/2019 08:13,08/23/2019 08:51,2,2072,12
161345,28275,07/16/2019 09:35,07/16/2019 18:43,1,36450,27
105683,222,07/25/2018 06:53,07/25/2018 07:22,3,3535,9
146449,49,04/10/2019 11:02,04/10/2019 18:25,2,21801,60
33347,71,12/20/2017 11:52,12/20/2017 12:31,5,11627,72
117945,72,10/05/2018 13:43,10/05/2018 14:22,3,26470,36
117659,259,10/03/2018 09:16,10/03/2018 09:32,1,44110,16
160229,32,07/05/2019 07:36,07/05/2019 09:33,1,46183,23
34166,465,01/08/2018 07:47,01/08/2018 10:03,1,49337,61
118366,4394,10/09/2018 08:53,10/09/2018 10:57,1,18905,35
129714,68,01/02/2019 09:43,01/02/2019 10:11,2,2215,108
1025,221,03/08/2016 12:24,03/08/2016 21:18,3,7912,37
39065,235,04/02/2018 14:01,04/02/2018 14:24,2,3612,17
121026,1321,10/25/2018 14:43,10/25/2018 14:56,2,7325,435
179959,84,11/19/2019 11:00,11/19/2019 12:10,2,9968,24
141231,249,03/08/2019 15:12,03/08/2019 15:56,2,614,6
